test_name,sector,district,age,low_val_pct,normal_pct,high_val_pct
ldl,arab,Central,14-18,0.0,0.76,0.24
hba1c,general,Dan - Petach Tikva,14-18,0.0,0.883,0.11699999999999999
nonhdl,arab,Central,51-65,0.0,0.675,0.325
albumin,arab,Central,51-65,0.034,0.966,0.0
folacid,haredi,Jerusalem,19-21,0.23199999999999998,0.768,0.0
hb,arab,South,09-13,0.284,0.713,0.004
albumin,haredi,South,51-65,0.011000000000000001,0.9890000000000001,0.0
hba1c,haredi,Jerusalem,31-50,0.001,0.7859999999999999,0.213
trig,general,Dan - Petach Tikva,19-21,0.0,0.9229999999999999,0.077
nonhdl,general,Dan - Petach Tikva,01-03,0.0,0.973,0.027000000000000003
ferritin,general,Haifa,22-30,0.09,0.8959999999999999,0.013000000000000001
hdl,haredi,South,51-65,0.235,0.765,0.0
albumin,general,Haifa,04-08,0.003,0.992,0.004
hb,general,Central,09-13,0.228,0.764,0.008
albumin,general,Eilat,14-18,0.003,0.97,0.027000000000000003
vitaminD,haredi,South,51-65,0.866,0.126,0.008
ferritin,general,Tel Aviv,09-13,0.221,0.777,0.002
vitaminD,general,Haifa,51-65,0.77,0.21899999999999997,0.01
folacid,arab,Central,14-18,0.529,0.47100000000000003,0.0
chol,general,Eilat,14-18,0.0,0.925,0.075
folacid,general,Haifa,51-65,0.20800000000000002,0.792,0.0
iron,arab,Jerusalem,14-18,0.268,0.696,0.035
hdl,haredi,Central,51-65,0.23399999999999999,0.7659999999999999,0.0
albumin,general,Sharon - Shomron,22-30,0.027999999999999997,0.97,0.002
hb,arab,Sharon - Shomron,80+,0.5820000000000001,0.415,0.003
iron,general,Haifa,01-03,0.26899999999999996,0.6579999999999999,0.073
trig,haredi,South,66-79,0.0,0.716,0.284
ferritin,general,Jerusalem,66-79,0.069,0.868,0.063
nonhdl,general,Jerusalem,14-18,0.0,0.9420000000000001,0.057999999999999996
albumin,arab,Sharon - Shomron,14-18,0.011000000000000001,0.986,0.003
nonhdl,haredi,Central,22-30,0.0,0.861,0.139
nonhdl,haredi,South,19-21,0.0,0.924,0.076
vitaminD,haredi,South,14-18,0.919999999999999,0.08900000000000001,0.0
chol,arab,North,22-30,0.0,0.858,0.142
albumin,general,Dan - Petach Tikva,14-18,0.003,0.986,0.01
iron,haredi,Sharon - Shomron,51-65,0.14400000000000002,0.846,0.01
albumin,general,Sharon - Shomron,04-08,0.013000000000000001,0.986,0.0
nonhdl,general,South,22-30,0.0,0.85,0.15
ldl,general,Eilat,51-65,0.0,0.304,0.696
nonhdl,arab,Haifa,01-03,0.0,0.977,0.023
znb,general,Central,22-30,0.076,0.9,0.025
hdl,arab,Haifa,51-65,0.315,0.685,0.0
hba1c,general,Eilat,14-18,0.003,0.9279999999999999,0.068
trig,haredi,Sharon - Shomron,31-50,0.0,0.722,0.278
b12,general,Sharon - Shomron,31-50,0.079,0.904,0.017
vitaminD,haredi,Central,19-21,0.941,0.052000000000000005,0.006999999999999999
chol,general,North,31-50,0.0,0.693,0.307
nonhdl,general,South,04-08,0.0,0.9570000000000001,0.043
b12,arab,Sharon - Shomron,22-30,0.08199999999999999,0.903,0.015
ldl,haredi,North,31-50,0.0,0.42700000000000005,0.573
folacid,general,Jerusalem,22-30,0.215,0.785,0.0
hdl,general,South,09-13,0.172,0.828,0.0
albumin,general,Eilat,51-65,0.017,0.981,0.002
ferritin,general,Tel Aviv,80+,0.057999999999999996,0.852,0.09
hdl,haredi,Sharon - Shomron,31-50,0.23,0.77,0.0
b12,arab,Haifa,51-65,0.102,0.875,0.023
hb,arab,Jerusalem,04-08,0.055999999999999994,0.943,0.002
trig,haredi,Dan - Petach Tikva,51-65,0.0,0.66,0.34
albumin,haredi,South,66-79,0.034,0.966,0.0
trig,general,North,01-03,0.0,0.9640000000000001,0.036000000000000004
hba1c,general,Sharon - Shomron,31-50,0.001,0.705,0.295
vitaminD,general,South,09-13,0.8220000000000001,0.174,0.004
b12,arab,South,66-79,0.005,0.784,0.21100000000000002
folacid,arab,South,66-79,0.361,0.639,0.0
folacid,general,Sharon - Shomron,04-08,0.09699999999999999,0.903,0.0
hb,arab,Haifa,14-18,0.32,0.649,0.031
iron,general,Eilat,31-50,0.12300000000000001,0.7909999999999999,0.086
nonhdl,haredi,South,66-79,0.0,0.737,0.263
vitaminD,arab,Central,66-79,0.9,0.1,0.0
ldl,general,South,80+,0.0,0.5529999999999999,0.447
ferritin,arab,North,01-03,0.315,0.684,0.001
transf,arab,Sharon - Shomron,04-08,0.01,0.937,0.053
nonhdl,general,North,22-30,0.0,0.8690000000000001,0.131
iron,haredi,Central,04-08,0.22,0.687,0.094
ldl,general,South,66-79,0.0,0.547,0.45299999999999996
trig,general,North,51-65,0.0,0.6829999999999999,0.317
ferritin,arab,North,19-21,0.20600000000000002,0.779,0.015
hb,arab,Central,14-18,0.39799999999999996,0.5870000000000001,0.015
transf,general,Central,19-21,0.013000000000000001,0.873,0.114
iron,haredi,South,14-18,0.261,0.7090000000000001,0.031
b12,haredi,Central,04-08,0.01,0.9390000000000001,0.052000000000000005
hb,haredi,North,66-79,0.28600000000000003,0.7140000000000001,0.0
mgb,arab,Dan - Petach Tikva,19-21,0.037000000000000005,0.898,0.065
vitaminD,haredi,South,66-79,0.75,0.25,0.0
ferritin,general,Eilat,01-03,0.26899999999999996,0.731,0.0
hb,haredi,South,14-18,0.29600000000000004,0.6679999999999999,0.035
transf,general,North,14-18,0.006,0.903,0.092
iron,arab,Haifa,04-08,0.248,0.693,0.057999999999999996
b12,general,South,19-21,0.009000000000000001,0.861,0.13
vitaminD,haredi,Jerusalem,19-21,0.903,0.09699999999999999,0.0
hdl,general,North,14-18,0.19899999999999998,0.8009999999999999,0.0
mgb,haredi,Haifa,66-79,0.062,0.915,0.023
albumin,haredi,Dan - Petach Tikva,01-03,0.045,0.955,0.0
hb,haredi,Dan - Petach Tikva,19-21,0.20600000000000002,0.7929999999999999,0.001
hdl,general,North,09-13,0.168,0.8320000000000001,0.0
hba1c,general,North,01-03,0.0,0.9740000000000001,0.026000000000000002
iron,haredi,Central,19-21,0.16,0.779,0.061
ldl,general,Sharon - Shomron,31-50,0.0,0.39399999999999996,0.606
transf,general,South,80+,0.21899999999999997,0.757,0.024
mgb,general,Haifa,01-03,0.005,0.912,0.083
hdl,general,Jerusalem,04-08,0.132,0.868,0.0
b12,arab,Haifa,04-08,0.013999999999999999,0.968,0.019
folacid,haredi,Haifa,09-13,0.15,0.85,0.0
folacid,general,Dan - Petach Tikva,09-13,0.309,0.691,0.0
b12,haredi,South,14-18,0.006999999999999999,0.868,0.125
ferritin,general,Dan - Petach Tikva,19-21,0.192,0.8029999999999999,0.005
mgb,haredi,Haifa,80+,0.06,0.899,0.04
folacid,arab,North,01-03,0.057999999999999996,0.9420000000000001,0.0
b12,general,Haifa,14-18,0.05,0.9359999999999999,0.013000000000000001
nonhdl,arab,North,01-03,0.0,0.97,0.03
transf,arab,Central,51-65,0.085,0.884,0.031
hdl,haredi,South,04-08,0.11900000000000001,0.8809999999999999,0.0
b12,general,Central,51-65,0.065,0.903,0.032
nonhdl,haredi,Central,66-79,0.0,0.799,0.201
ldl,haredi,South,66-79,0.0,0.46,0.54
iron,arab,South,80+,0.45299999999999996,0.5379999999999999,0.009000000000000001
vitaminD,haredi,Central,31-50,0.8809999999999999,0.111,0.008
nonhdl,haredi,Jerusalem,14-18,0.0,0.9590000000000001,0.040999999999999995
mgb,haredi,Dan - Petach Tikva,14-18,0.011000000000000001,0.8320000000000001,0.157
b12,arab,Sharon - Shomron,51-65,0.098,0.855,0.047
vitaminD,haredi,Dan - Petach Tikva,31-50,0.917,0.08,0.003
trig,general,Sharon - Shomron,31-50,0.0,0.767,0.233
znb,haredi,Central,31-50,0.10300000000000001,0.8909999999999999,0.006
folacid,haredi,North,22-30,0.24100000000000002,0.759,0.0
vitaminD,haredi,Dan - Petach Tikva,66-79,0.741,0.248,0.012
folacid,haredi,Sharon - Shomron,14-18,0.331,0.669,0.0
b12,arab,Sharon - Shomron,01-03,0.006,0.902,0.092
hdl,general,South,31-50,0.217,0.7829999999999999,0.0
b12,general,Central,01-03,0.004,0.91,0.086
hdl,arab,Central,19-21,0.32899999999999996,0.6709999999999999,0.0
chol,general,Eilat,80+,0.0,0.722,0.278
ferritin,general,Central,31-50,0.138,0.835,0.026000000000000002
ferritin,arab,South,80+,0.024,0.8540000000000001,0.12300000000000001
albumin,general,South,66-79,0.048,0.9520000000000001,0.0
vitaminD,general,Dan - Petach Tikva,01-03,0.69,0.306,0.004
transf,general,Haifa,09-13,0.005,0.9420000000000001,0.054000000000000006
hb,haredi,South,01-03,0.184,0.816,0.0
hb,general,Haifa,51-65,0.121,0.873,0.006
transf,general,Haifa,01-03,0.008,0.971,0.021
transf,haredi,South,09-13,0.009000000000000001,0.836,0.155
nonhdl,arab,Dan - Petach Tikva,04-08,0.0,0.976,0.024
ldl,haredi,Sharon - Shomron,09-13,0.0,0.812,0.188
b12,haredi,Jerusalem,22-30,0.09699999999999999,0.889,0.013999999999999999
iron,general,Dan - Petach Tikva,80+,0.265,0.726,0.009000000000000001
chol,general,South,66-79,0.0,0.725,0.275
vitaminD,arab,Jerusalem,19-21,0.97,0.027999999999999997,0.002
trig,haredi,Central,14-18,0.0,0.9359999999999999,0.064
ldl,arab,Dan - Petach Tikva,22-30,0.0,0.598,0.402
hb,arab,Central,51-65,0.213,0.785,0.002
hb,general,Dan - Petach Tikva,66-79,0.21899999999999997,0.777,0.003
trig,arab,Sharon - Shomron,09-13,0.0,0.917,0.083
chol,arab,Sharon - Shomron,04-08,0.0,0.95,0.05
albumin,arab,South,51-65,0.053,0.9470000000000001,0.0
ferritin,arab,North,14-18,0.22699999999999998,0.765,0.006999999999999999
transf,haredi,Central,04-08,0.004,0.973,0.023
hba1c,haredi,Jerusalem,04-08,0.0,0.914,0.086
transf,general,Haifa,14-18,0.009000000000000001,0.9309999999999999,0.06
albumin,haredi,Haifa,66-79,0.032,0.968,0.0
albumin,general,Jerusalem,51-65,0.011000000000000001,0.9890000000000001,0.0
folacid,general,Tel Aviv,09-13,0.304,0.696,0.0
hb,general,Eilat,04-08,0.066,0.9329999999999999,0.001
albumin,general,Dan - Petach Tikva,66-79,0.027000000000000003,0.973,0.0
trig,general,Central,80+,0.0,0.769,0.231
transf,haredi,Dan - Petach Tikva,04-08,0.009000000000000001,0.958,0.033
chol,general,North,14-18,0.0,0.9470000000000001,0.053
transf,general,Dan - Petach Tikva,22-30,0.024,0.871,0.105
trig,general,Dan - Petach Tikva,22-30,0.0,0.851,0.149
ferritin,general,South,22-30,0.136,0.845,0.019
vitaminD,general,Tel Aviv,01-03,0.605,0.389,0.006
nonhdl,general,Dan - Petach Tikva,31-50,0.0,0.701,0.299
trig,haredi,Haifa,22-30,0.0,0.872,0.128
folacid,general,Dan - Petach Tikva,19-21,0.38299999999999995,0.617,0.0
mgb,general,Central,31-50,0.013000000000000001,0.977,0.01
ldl,general,Eilat,04-08,0.0,0.653,0.34700000000000003
trig,haredi,Dan - Petach Tikva,19-21,0.0,0.919,0.081
vitaminD,haredi,South,31-50,0.894,0.102,0.005
b12,general,North,14-18,0.005,0.7959999999999999,0.19899999999999998
hba1c,arab,North,09-13,0.001,0.915,0.084
b12,arab,Sharon - Shomron,19-21,0.076,0.9059999999999999,0.018000000000000002
albumin,haredi,Central,80+,0.212,0.7879999999999999,0.0
nonhdl,arab,Sharon - Shomron,31-50,0.0,0.6859999999999999,0.314
folacid,general,Haifa,80+,0.266,0.7340000000000001,0.0
iron,arab,Jerusalem,31-50,0.271,0.7090000000000001,0.02
trig,haredi,Haifa,09-13,0.0,0.935,0.065
albumin,arab,Sharon - Shomron,66-79,0.125,0.875,0.0
znb,general,Tel Aviv,51-65,0.07,0.919999999999999,0.019
trig,general,Dan - Petach Tikva,09-13,0.0,0.935,0.065
folacid,general,Haifa,66-79,0.20199999999999999,0.7979999999999999,0.0
hdl,arab,North,31-50,0.284,0.716,0.0
albumin,arab,North,31-50,0.017,0.983,0.0
b12,arab,Sharon - Shomron,14-18,0.069,0.919,0.012
mgb,arab,Jerusalem,31-50,0.003,0.9940000000000001,0.003
vitaminD,haredi,Central,80+,0.8170000000000001,0.17300000000000001,0.01
b12,haredi,Haifa,14-18,0.039,0.951,0.011000000000000001
hdl,general,Haifa,66-79,0.207,0.7929999999999999,0.0
znb,general,North,04-08,0.025,0.966,0.01
chol,haredi,Jerusalem,51-65,0.0,0.627,0.373
znb,haredi,Dan - Petach Tikva,51-65,0.087,0.905,0.008
transf,general,North,09-13,0.002,0.919,0.079
albumin,arab,Central,01-03,0.009000000000000001,0.991,0.0
hb,general,North,51-65,0.126,0.8690000000000001,0.005
transf,general,North,01-03,0.006999999999999999,0.953,0.04
b12,general,Haifa,19-21,0.059000000000000004,0.9229999999999999,0.018000000000000002
hdl,general,Eilat,22-30,0.153,0.847,0.0
hba1c,haredi,South,66-79,0.0,0.406,0.594
hdl,general,North,19-21,0.17800000000000002,0.8220000000000001,0.0
znb,arab,Sharon - Shomron,14-18,0.055,0.925,0.02
hb,haredi,Sharon - Shomron,22-30,0.324,0.67,0.006
nonhdl,arab,Jerusalem,09-13,0.0,0.946,0.054000000000000006
trig,arab,Dan - Petach Tikva,22-30,0.0,0.807,0.193
chol,general,Eilat,66-79,0.0,0.6779999999999999,0.322
folacid,haredi,Dan - Petach Tikva,80+,0.307,0.693,0.0
folacid,arab,North,09-13,0.252,0.748,0.0
b12,haredi,South,19-21,0.015,0.873,0.113
znb,general,Sharon - Shomron,04-08,0.048,0.915,0.038
chol,general,South,80+,0.0,0.7290000000000001,0.271
ferritin,general,North,14-18,0.205,0.7929999999999999,0.002
vitaminD,haredi,Dan - Petach Tikva,80+,0.74,0.245,0.015
ferritin,haredi,Dan - Petach Tikva,31-50,0.16,0.821,0.019
transf,arab,Haifa,14-18,0.013999999999999999,0.934,0.052000000000000005
mgb,arab,Dan - Petach Tikva,31-50,0.040999999999999995,0.948,0.011000000000000001
chol,haredi,Central,80+,0.0,0.813,0.187
chol,haredi,Jerusalem,01-03,0.0,0.986,0.013999999999999999
ldl,arab,North,19-21,0.0,0.691,0.309
hb,haredi,Sharon - Shomron,04-08,0.153,0.847,0.0
znb,haredi,Dan - Petach Tikva,09-13,0.057,0.9059999999999999,0.038
hba1c,general,Tel Aviv,66-79,0.0,0.32299999999999995,0.677
b12,haredi,Dan - Petach Tikva,80+,0.064,0.8390000000000001,0.09699999999999999
b12,general,Eilat,66-79,0.001,0.76,0.24
albumin,arab,Dan - Petach Tikva,01-03,0.032,0.968,0.0
transf,general,Sharon - Shomron,09-13,0.006,0.929,0.065
hba1c,arab,Haifa,09-13,0.0,0.8740000000000001,0.126
folacid,general,North,80+,0.281,0.7190000000000001,0.0
albumin,arab,Central,14-18,0.013999999999999999,0.986,0.0
ferritin,arab,Central,31-50,0.24600000000000002,0.725,0.028999999999999998
mgb,general,Central,80+,0.065,0.9209999999999999,0.013000000000000001
hb,arab,Haifa,01-03,0.154,0.846,0.0
hb,arab,Haifa,04-08,0.08800000000000001,0.919999999999999,0.001
iron,arab,Haifa,01-03,0.335,0.611,0.054000000000000006
nonhdl,arab,Dan - Petach Tikva,14-18,0.0,0.9490000000000001,0.051
b12,arab,Jerusalem,22-30,0.11,0.884,0.006
folacid,general,North,66-79,0.2,0.8,0.0
b12,arab,Central,14-18,0.064,0.9259999999999999,0.01
mgb,haredi,Dan - Petach Tikva,04-08,0.013999999999999999,0.6859999999999999,0.3
ferritin,haredi,South,31-50,0.171,0.792,0.037000000000000005
mgb,arab,Haifa,04-08,0.006999999999999999,0.589,0.405
albumin,haredi,Jerusalem,04-08,0.018000000000000002,0.982,0.0
hb,arab,Jerusalem,66-79,0.33399999999999996,0.66,0.006
mgb,arab,North,66-79,0.076,0.902,0.022000000000000002
ldl,haredi,Dan - Petach Tikva,66-79,0.0,0.505,0.495
hdl,haredi,Dan - Petach Tikva,19-21,0.196,0.804,0.0
transf,arab,South,51-65,0.075,0.868,0.057
mgb,general,Haifa,14-18,0.013000000000000001,0.848,0.139
folacid,general,Haifa,04-08,0.08,0.92,0.0
hb,arab,Jerusalem,80+,0.493,0.503,0.004
iron,arab,Jerusalem,80+,0.386,0.61,0.004
nonhdl,general,North,01-03,0.0,0.981,0.019
chol,haredi,Jerusalem,19-21,0.0,0.9309999999999999,0.069
b12,general,Jerusalem,31-50,0.10800000000000001,0.879,0.012
ferritin,arab,Haifa,14-18,0.135,0.86,0.006
nonhdl,haredi,Jerusalem,19-21,0.0,0.945,0.055
folacid,general,Eilat,14-18,0.484,0.516,0.0
folacid,general,Eilat,01-03,0.061,0.9390000000000001,0.0
hba1c,general,Eilat,04-08,0.0,0.88,0.12
mgb,arab,North,80+,0.10300000000000001,0.8740000000000001,0.023
ferritin,haredi,Jerusalem,14-18,0.13,0.867,0.002
transf,general,Central,51-65,0.05,0.9229999999999999,0.027000000000000003
b12,general,Tel Aviv,01-03,0.004,0.9079999999999999,0.08800000000000001
znb,general,Central,19-21,0.062,0.938,0.0
b12,arab,Jerusalem,14-18,0.11599999999999999,0.88,0.004
vitaminD,general,Sharon - Shomron,22-30,0.7709999999999999,0.22,0.009000000000000001
ldl,arab,North,01-03,0.0,0.754,0.24600000000000002
mgb,general,Dan - Petach Tikva,66-79,0.053,0.934,0.013000000000000001
b12,general,Sharon - Shomron,51-65,0.068,0.893,0.039
vitaminD,general,South,01-03,0.6559999999999999,0.32799999999999996,0.017
hb,haredi,Dan - Petach Tikva,01-03,0.21,0.789,0.001
znb,general,Sharon - Shomron,51-65,0.071,0.897,0.032
transf,arab,North,66-79,0.162,0.804,0.033
trig,haredi,Dan - Petach Tikva,80+,0.0,0.789,0.21100000000000002
trig,general,Jerusalem,51-65,0.0,0.6629999999999999,0.337
ferritin,arab,Jerusalem,22-30,0.17800000000000002,0.807,0.015
nonhdl,haredi,Sharon - Shomron,51-65,0.0,0.649,0.35100000000000003
iron,general,South,31-50,0.193,0.7659999999999999,0.040999999999999995
hba1c,general,Haifa,51-65,0.0,0.375,0.624
nonhdl,general,Jerusalem,22-30,0.0,0.86,0.14
folacid,arab,Jerusalem,14-18,0.311,0.6890000000000001,0.0
trig,general,Jerusalem,01-03,0.0,0.943,0.057
transf,general,Eilat,31-50,0.036000000000000004,0.887,0.077
ferritin,arab,Dan - Petach Tikva,19-21,0.22399999999999998,0.7659999999999999,0.01
nonhdl,general,North,80+,0.0,0.7,0.3
nonhdl,general,Eilat,09-13,0.0,0.943,0.057
ferritin,arab,Haifa,22-30,0.129,0.848,0.023
b12,general,Tel Aviv,09-13,0.025,0.958,0.018000000000000002
ldl,general,Central,51-65,0.0,0.354,0.6459999999999999
mgb,arab,Dan - Petach Tikva,22-30,0.086,0.868,0.046
albumin,general,Central,51-65,0.016,0.9840000000000001,0.0
folacid,general,Dan - Petach Tikva,22-30,0.307,0.693,0.0
vitaminD,general,Eilat,04-08,0.764,0.22699999999999998,0.009000000000000001
ldl,arab,Sharon - Shomron,51-65,0.0,0.474,0.526
hba1c,general,Sharon - Shomron,51-65,0.0,0.38299999999999995,0.616
ferritin,general,Central,51-65,0.069,0.883,0.047
folacid,general,Dan - Petach Tikva,14-18,0.434,0.5660000000000001,0.0
transf,arab,Jerusalem,22-30,0.013999999999999999,0.884,0.102
hba1c,general,Dan - Petach Tikva,04-08,0.0,0.8859999999999999,0.114
vitaminD,general,Jerusalem,66-79,0.7340000000000001,0.249,0.016
ldl,arab,Dan - Petach Tikva,04-08,0.0,0.789,0.21100000000000002
znb,general,North,09-13,0.026000000000000002,0.9520000000000001,0.022000000000000002
hdl,arab,Sharon - Shomron,22-30,0.289,0.711,0.0
mgb,arab,Sharon - Shomron,04-08,0.004,0.579,0.41700000000000004
hdl,general,Dan - Petach Tikva,22-30,0.16899999999999998,0.831,0.0
trig,arab,Sharon - Shomron,14-18,0.0,0.927,0.073
albumin,general,Tel Aviv,66-79,0.03,0.97,0.0
hdl,haredi,Haifa,80+,0.195,0.805,0.0
ldl,arab,Haifa,31-50,0.0,0.41100000000000003,0.589
hba1c,haredi,Central,19-21,0.0,0.899,0.10099999999999999
mgb,arab,Dan - Petach Tikva,14-18,0.019,0.8640000000000001,0.11699999999999999
hb,haredi,Jerusalem,31-50,0.182,0.813,0.005
hba1c,arab,Central,14-18,0.0,0.8590000000000001,0.141
hba1c,arab,Dan - Petach Tikva,14-18,0.0,0.863,0.13699999999999998
chol,arab,North,09-13,0.0,0.9620000000000001,0.038
chol,general,South,01-03,0.0,0.955,0.045
iron,general,Sharon - Shomron,04-08,0.203,0.706,0.091
chol,general,Central,09-13,0.0,0.9470000000000001,0.053
mgb,general,Dan - Petach Tikva,04-08,0.004,0.649,0.34700000000000003
hb,haredi,Jerusalem,14-18,0.20800000000000002,0.748,0.044000000000000004
mgb,general,Tel Aviv,14-18,0.008,0.835,0.157
b12,haredi,Jerusalem,51-65,0.095,0.882,0.023
hb,arab,Haifa,31-50,0.212,0.7809999999999999,0.006999999999999999
hb,general,Tel Aviv,04-08,0.06,0.9390000000000001,0.001
vitaminD,haredi,Jerusalem,80+,0.7020000000000001,0.276,0.022000000000000002
hba1c,haredi,South,14-18,0.006,0.91,0.084
folacid,arab,Sharon - Shomron,14-18,0.569,0.431,0.0
znb,arab,Sharon - Shomron,31-50,0.069,0.9129999999999999,0.018000000000000002
ldl,arab,Haifa,14-18,0.0,0.8170000000000001,0.183
albumin,haredi,South,01-03,0.048,0.9520000000000001,0.0
hba1c,general,Haifa,14-18,0.001,0.9129999999999999,0.086
vitaminD,arab,South,66-79,0.929,0.066,0.005
iron,arab,North,31-50,0.289,0.687,0.024
hba1c,general,Central,04-08,0.0,0.894,0.106
hb,general,South,09-13,0.177,0.815,0.008
vitaminD,arab,Haifa,51-65,0.925,0.071,0.004
ldl,arab,Central,04-08,0.0,0.743,0.257
chol,haredi,Jerusalem,04-08,0.0,0.9640000000000001,0.036000000000000004
trig,general,Sharon - Shomron,04-08,0.0,0.9670000000000001,0.033
ldl,haredi,Central,14-18,0.0,0.831,0.16899999999999998
b12,haredi,Central,14-18,0.05,0.929,0.02
hba1c,general,Sharon - Shomron,66-79,0.0,0.28300000000000003,0.7170000000000001
hb,arab,North,14-18,0.32899999999999996,0.644,0.027000000000000003
hdl,arab,Dan - Petach Tikva,01-03,0.22699999999999998,0.773,0.0
nonhdl,arab,Sharon - Shomron,22-30,0.0,0.835,0.165
trig,general,Dan - Petach Tikva,51-65,0.0,0.6609999999999999,0.33899999999999997
hb,haredi,Jerusalem,80+,0.414,0.5820000000000001,0.004
hba1c,arab,North,01-03,0.009000000000000001,0.9359999999999999,0.055
b12,arab,Haifa,14-18,0.065,0.927,0.008
hdl,arab,Dan - Petach Tikva,19-21,0.295,0.705,0.0
iron,haredi,Central,14-18,0.191,0.7609999999999999,0.047
vitaminD,arab,South,14-18,0.978,0.021,0.001
iron,arab,South,19-21,0.303,0.652,0.045
ferritin,haredi,North,14-18,0.3,0.7,0.0
hba1c,arab,Sharon - Shomron,09-13,0.0,0.835,0.165
hba1c,general,Jerusalem,09-13,0.003,0.919999999999999,0.085
ldl,general,Central,31-50,0.0,0.387,0.613
transf,general,Central,31-50,0.027000000000000003,0.9009999999999999,0.071
vitaminD,arab,Dan - Petach Tikva,19-21,0.9890000000000001,0.011000000000000001,0.0
chol,general,Sharon - Shomron,66-79,0.0,0.7290000000000001,0.271
vitaminD,arab,North,80+,0.8190000000000001,0.141,0.039
iron,arab,Sharon - Shomron,01-03,0.358,0.595,0.048
vitaminD,general,Central,14-18,0.802,0.19,0.008
folacid,general,South,09-13,0.32299999999999995,0.677,0.0
iron,haredi,Jerusalem,31-50,0.19399999999999998,0.768,0.038
trig,arab,North,51-65,0.0,0.636,0.364
ferritin,arab,Haifa,51-65,0.047,0.894,0.057999999999999996
hb,general,Central,66-79,0.23399999999999999,0.762,0.004
b12,haredi,Central,22-30,0.073,0.8909999999999999,0.036000000000000004
trig,haredi,Jerusalem,22-30,0.0,0.848,0.152
ferritin,general,North,19-21,0.196,0.7979999999999999,0.005
mgb,general,North,14-18,0.02,0.8270000000000001,0.154
ferritin,haredi,Haifa,31-50,0.145,0.838,0.017
mgb,arab,Sharon - Shomron,01-03,0.006,0.813,0.18100000000000002
transf,arab,Central,19-21,0.008,0.84,0.153
b12,haredi,Dan - Petach Tikva,04-08,0.009000000000000001,0.94,0.051
ferritin,haredi,Haifa,04-08,0.156,0.8440000000000001,0.0
iron,general,South,01-03,0.33799999999999997,0.604,0.059000000000000004
ldl,general,North,31-50,0.0,0.384,0.616
trig,arab,Central,14-18,0.0,0.9079999999999999,0.092
hdl,general,Sharon - Shomron,14-18,0.195,0.805,0.0
vitaminD,haredi,Dan - Petach Tikva,01-03,0.8320000000000001,0.14800000000000002,0.019
mgb,general,Jerusalem,66-79,0.022000000000000002,0.968,0.01
folacid,general,Jerusalem,09-13,0.2,0.8,0.0
trig,general,Eilat,31-50,0.0,0.745,0.255
mgb,general,Tel Aviv,01-03,0.005,0.9309999999999999,0.064
iron,general,South,19-21,0.23399999999999999,0.716,0.05
chol,haredi,Central,51-65,0.0,0.653,0.34700000000000003
b12,arab,North,66-79,0.006999999999999999,0.7959999999999999,0.196
hdl,general,Jerusalem,80+,0.22,0.78,0.0
iron,haredi,Jerusalem,01-03,0.33899999999999997,0.5920000000000001,0.069
ldl,haredi,Dan - Petach Tikva,14-18,0.0,0.823,0.177
hba1c,general,Tel Aviv,14-18,0.001,0.919,0.08
ldl,general,Tel Aviv,01-03,0.0,0.735,0.265
mgb,general,Central,04-08,0.003,0.632,0.365
albumin,haredi,North,66-79,0.065,0.935,0.0
hb,haredi,Dan - Petach Tikva,66-79,0.27,0.727,0.003
trig,general,North,04-08,0.0,0.9570000000000001,0.043
chol,haredi,Central,04-08,0.0,0.96,0.04
chol,haredi,Central,01-03,0.0,0.965,0.035
iron,arab,Haifa,80+,0.354,0.638,0.008
znb,general,Central,31-50,0.062,0.9159999999999999,0.022000000000000002
hb,arab,Central,04-08,0.107,0.89,0.003
chol,arab,Jerusalem,19-21,0.0,0.915,0.085
ldl,general,Sharon - Shomron,09-13,0.0,0.748,0.252
hdl,arab,South,80+,0.299,0.701,0.0
vitaminD,haredi,Dan - Petach Tikva,51-65,0.826,0.161,0.013000000000000001
ldl,haredi,Jerusalem,31-50,0.0,0.43700000000000006,0.563
mgb,arab,South,04-08,0.011000000000000001,0.507,0.483
chol,haredi,Haifa,14-18,0.0,0.971,0.028999999999999998
iron,general,Eilat,14-18,0.172,0.753,0.07400000000000001
hb,arab,Haifa,66-79,0.332,0.6659999999999999,0.002
albumin,general,Tel Aviv,01-03,0.037000000000000005,0.963,0.0
hba1c,haredi,Jerusalem,19-21,0.0,0.955,0.045
znb,arab,Dan - Petach Tikva,22-30,0.076,0.9129999999999999,0.012
folacid,general,Haifa,19-21,0.408,0.5920000000000001,0.0
folacid,haredi,Haifa,66-79,0.252,0.748,0.0
iron,general,Sharon - Shomron,22-30,0.12300000000000001,0.8,0.078
vitaminD,arab,South,31-50,0.975,0.023,0.002
b12,general,Eilat,14-18,0.004,0.8059999999999999,0.19
hdl,general,Sharon - Shomron,19-21,0.185,0.815,0.0
nonhdl,general,Haifa,66-79,0.0,0.77,0.23
hb,general,South,51-65,0.122,0.871,0.006999999999999999
albumin,general,South,09-13,0.006999999999999999,0.992,0.001
nonhdl,arab,Jerusalem,80+,0.0,0.828,0.172
folacid,arab,South,01-03,0.142,0.858,0.0
nonhdl,arab,Jerusalem,31-50,0.0,0.623,0.377
hdl,arab,Haifa,14-18,0.20800000000000002,0.792,0.0
albumin,general,North,80+,0.179,0.821,0.0
